3783 24186
800 35 0.0142857143
232 35 0.0142857143
2436 35 0.0132653061
2293 35 0.0132653061
269 35 0.0132653061
126 35 0.0132653061
281 35 0.0132653061
2336 35 0.0132653061
2289 35 0.0132653061
1233 35 0.0132653061
491 35 0.0132653061
1894 35 0.0122448980
7335 35 0.0122448980
98 35 0.0122448980
832 35 0.0122448980
375 35 0.0122448980
598 35 0.0122448980
530 35 0.0122448980
2152 35 0.0122448980
117 35 0.0122448980
954 35 0.0122448980
60 35 0.0122448980
427 35 0.0122448980
1134 35 0.0122448980
190 35 0.0122448980
2208 35 0.0122448980
57 35 0.0122448980
284 35 0.0122448980
255 35 0.0122448980
994 35 0.0122448980
7369 35 0.0112244898
1590 35 0.0112244898
1597 35 0.0112244898
1386 35 0.0112244898
1147 35 0.0112244898
7087 35 0.0112244898
233 35 0.0112244898
900 35 0.0112244898
94 35 0.0112244898
824 35 0.0112244898
1873 35 0.0112244898
279 35 0.0112244898
459 35 0.0112244898
6434 35 0.0112244898
2853 35 0.0112244898
70 35 0.0112244898
260 35 0.0112244898
2223 35 0.0112244898
360 35 0.0112244898
486 35 0.0112244898
258 35 0.0112244898
548 35 0.0112244898
2149 35 0.0112244898
1689 35 0.0112244898
346 35 0.0112244898
51 35 0.0112244898
4888 35 0.0112244898
212 35 0.0112244898
437 35 0.0112244898
2479 35 0.0112244898
48 35 0.0112244898
2727 35 0.0112244898
3999 35 0.0112244898
2561 35 0.0112244898
578 35 0.0112244898
1658 35 0.0112244898
50 35 0.0112244898
85 35 0.0051020408
35 86 0.0380434783
35 64 0.0262172285
35 233 0.0670103093
35 1385 0.3714285714
35 126 0.0420711974
35 192 0.0588235294
35 104 0.0266666667
35 114 0.0275229358
35 3441 1.0000000000
35 558 0.0880000000
35 375 0.0454545455
35 491 0.0291777188
35 94 0.0431372549
35 2289 0.5000000000
35 7384 0.5000000000
35 7562 0.1250000000
35 279 0.0450000000
35 70 0.0150501672
35 7415 0.0349650350
35 80 0.0118483412
35 801 0.0217391304
35 7580 0.0434782609
35 85 0.0060386473
118 36 0.0218818381
2379 36 0.0196936543
82 36 0.0164113786
49 36 0.0153172867
177 36 0.0153172867
116 36 0.0153172867
1381 36 0.0142231947
7597 36 0.0142231947
822 36 0.0142231947
1067 36 0.0142231947
227 36 0.0142231947
56 36 0.0142231947
85 36 0.0131291028
3368 36 0.0131291028
58 36 0.0131291028
222 36 0.0131291028
291 36 0.0131291028
1580 36 0.0131291028
1579 36 0.0131291028
1184 36 0.0131291028
122 36 0.0131291028
2374 36 0.0131291028
120 36 0.0131291028
3254 36 0.0131291028
42 36 0.0131291028
207 36 0.0120350109
249 36 0.0120350109
375 36 0.0120350109
102 36 0.0120350109
983 36 0.0120350109
310 36 0.0120350109
424 36 0.0120350109
47 36 0.0120350109
155 36 0.0120350109
585 36 0.0120350109
7585 36 0.0120350109
197 36 0.0120350109
172 36 0.0120350109
351 36 0.0120350109
3187 36 0.0120350109
292 36 0.0120350109
702 36 0.0120350109
2377 36 0.0120350109
759 36 0.0120350109
801 36 0.0120350109
1378 36 0.0120350109
247 36 0.0120350109
103 36 0.0120350109
136 36 0.0120350109
572 36 0.0120350109
7341 36 0.0120350109
815 36 0.0120350109
336 36 0.0120350109
557 36 0.0120350109
372 36 0.0120350109
81 36 0.0120350109
290 36 0.0120350109
1191 36 0.0120350109
83 36 0.0120350109
1173 36 0.0120350109
95 36 0.0000000000
36 118 0.0472813239
36 227 0.0752688172
36 177 0.0069204152
36 1381 0.3714285714
36 209 0.0570175439
36 1579 0.2954545455
36 122 0.0341207349
36 49 0.0183875530
36 56 0.0298165138
36 116 0.0242990654
36 424 0.0670391061
36 155 0.0286396181
36 82 0.0229885057
36 291 0.0754716981
36 197 0.0324324324
36 2379 1.0000000000
36 822 0.1333333333
36 1184 0.2142857143
36 207 0.0480349345
36 3368 1.0000000000
36 249 0.0352564103
36 375 0.0454545455
36 58 0.0123318386
36 222 0.0347003155
36 102 0.0267639903
36 983 0.1617647059
36 47 0.0196428571
36 1562 0.2500000000
36 585 0.0714285714
36 7585 0.4782608696
36 7563 0.5000000000
36 1580 0.2500000000
36 172 0.0319767442
36 351 0.0670731707
36 292 0.0460251046
36 702 0.0982142857
36 2377 0.5000000000
36 759 0.0575916230
36 801 0.0478260870
36 1378 0.2444444444
36 3187 1.0000000000
36 2374 0.5000000000
36 247 0.0516431925
36 103 0.0219560878
36 136 0.0284974093
36 120 0.0341614907
36 3254 0.1089108911
36 572 0.1170212766
36 7341 0.1111111111
36 815 0.1000000000
36 336 0.0709677419
36 557 0.1047619048
36 1067 0.4074074074
36 372 0.0833333333
36 42 0.0118025751
36 81 0.0233050847
36 290 0.0424710425
36 1191 0.1666666667
36 124 0.0177419355
36 83 0.0200000000
36 1173 0.1666666667
36 840 0.1139240506
36 95 0.0000000000
36 7597 0.1111111111
314 37 0.0312500000
152 37 0.0279605263
1351 37 0.0246710526
89 37 0.0246710526
7403 37 0.0246710526
159 37 0.0246710526
657 37 0.0246710526
297 37 0.0246710526
54 37 0.0246710526
380 37 0.0230263158
185 37 0.0213815789
312 37 0.0213815789
7400 37 0.0213815789
594 37 0.0197368421
166 37 0.0197368421
610 37 0.0197368421
561 37 0.0197368421
990 37 0.0197368421
1632 37 0.0197368421
113 37 0.0197368421
1076 37 0.0180921053
1764 37 0.0180921053
168 37 0.0180921053
38 37 0.0180921053
1025 37 0.0180921053
75 37 0.0180921053
140 37 0.0180921053
7371 37 0.0180921053
1399 37 0.0180921053
1926 37 0.0180921053
91 37 0.0180921053
40 37 0.0180921053
474 37 0.0180921053
37 1019 1.0000000000
37 7552 0.0364025696
37 312 0.1269841270
37 297 0.1367521368
37 54 0.0325203252
37 159 0.0522648084
37 314 0.0728155340
37 657 0.1630434783
37 113 0.0321888412
37 89 0.0247349823
37 479 0.1609195402
37 380 0.1157024793
37 601 0.2031250000
37 41 0.0153121319
37 168 0.0637254902
37 7403 0.3714285714
37 185 0.0323383085
37 594 0.1875000000
37 166 0.0228571429
37 66 0.0233918129
37 570 0.1153846154
37 610 0.1165048544
37 561 0.1276595745
37 1926 1.0000000000
37 990 0.1791044776
37 7400 0.1411764706
37 1076 0.3055555556
37 1764 0.3333333333
37 75 0.0179153094
37 1025 0.1641791045
37 65 0.0173775671
37 140 0.0294906166
37 97 0.0227743271
37 1399 0.4583333333
37 91 0.0349206349
37 40 0.0117021277
37 1632 0.4782608696
37 474 0.0866141732
37 7371 0.0294117647
37 7564 0.0000000000
37 7448 1.0000000000
80 38 0.0271370421
285 38 0.0271370421
152 38 0.0203527815
1047 38 0.0203527815
71 38 0.0203527815
346 38 0.0203527815
361 38 0.0203527815
947 38 0.0203527815
451 38 0.0189959294
411 38 0.0189959294
301 38 0.0189959294
742 38 0.0189959294
954 38 0.0176390773
47 38 0.0176390773
159 38 0.0176390773
256 38 0.0176390773
151 38 0.0162822252
700 38 0.0162822252
165 38 0.0162822252
2914 38 0.0162822252
2906 38 0.0162822252
1289 38 0.0162822252
2139 38 0.0162822252
1482 38 0.0162822252
117 38 0.0162822252
95 38 0.0149253731
2399 38 0.0149253731
3108 38 0.0149253731
530 38 0.0149253731
960 38 0.0149253731
1520 38 0.0149253731
2967 38 0.0149253731
260 38 0.0149253731
2577 38 0.0149253731
744 38 0.0149253731
65 38 0.0149253731
874 38 0.0149253731
1502 38 0.0149253731
1305 38 0.0149253731
1489 38 0.0149253731
2853 38 0.0149253731
1141 38 0.0149253731
793 38 0.0149253731
2841 38 0.0149253731
121 38 0.0149253731
2840 38 0.0149253731
2162 38 0.0149253731
57 38 0.0149253731
1483 38 0.0149253731
7456 38 0.0149253731
38 285 0.1183431953
38 80 0.0426540284
38 55 0.0333333333
38 152 0.0485436893
38 71 0.0487012987
38 361 0.1219512195
38 947 0.3947368421
38 451 0.1093750000
38 301 0.1196581197
38 742 0.3414634146
38 618 0.3939393939
38 455 0.1326530612
38 260 0.0445205479
38 159 0.0452961672
38 47 0.0232142857
38 346 0.0747126437
38 256 0.0391566265
38 7392 0.7058823529
38 411 0.0750000000
38 2313 1.0000000000
38 1047 0.4444444444
38 954 0.1764705882
38 241 0.0439560440
38 2232 1.0000000000
38 744 0.1690140845
38 272 0.0324324324
38 1305 0.3428571429
38 2162 1.0000000000
38 117 0.0198675497
38 2399 0.5000000000
38 3310 1.0000000000
38 151 0.0440000000
38 3108 1.0000000000
38 530 0.0956521739
38 3044 1.0000000000
38 95 0.0101476015
38 700 0.1078431373
38 1148 0.1666666667
38 960 0.1250000000
38 1728 0.4782608696
38 2967 1.0000000000
38 2577 1.0000000000
38 211 0.0345911950
38 65 0.0173775671
38 165 0.0488888889
38 66 0.0214424951
38 277 0.0423076923
38 2914 1.0000000000
38 874 0.1235955056
38 2906 1.0000000000
38 1502 0.2037037037
38 1493 0.3235294118
38 1489 0.3235294118
38 2853 1.0000000000
38 1141 0.4230769231
38 793 0.1833333333
38 2841 1.0000000000
38 121 0.0288713911
38 2840 1.0000000000
38 64 0.0205992509
38 1289 0.2444444444
38 2807 1.0000000000
38 2139 0.5000000000
38 57 0.0168453292
38 1482 0.2500000000
38 1483 0.2500000000
38 7579 0.1363636364
38 7454 1.0000000000
38 7456 1.0000000000
680 39 0.0297619048
2111 39 0.0297619048
2070 39 0.0297619048
274 39 0.0267857143
326 39 0.0238095238
137 39 0.0223214286
48 39 0.0223214286
7580 39 0.0208333333
729 39 0.0208333333
201 39 0.0208333333
7603 39 0.0193452381
77 39 0.0193452381
90 39 0.0193452381
7533 39 0.0193452381
784 39 0.0193452381
130 39 0.0178571429
1145 39 0.0178571429
51 39 0.0178571429
272 39 0.0178571429
44 39 0.0178571429
1280 39 0.0178571429
1470 39 0.0178571429
79 39 0.0178571429
785 39 0.0178571429
515 39 0.0178571429
76 39 0.0178571429
2016 39 0.0178571429
163 39 0.0163690476
484 39 0.0163690476
70 39 0.0163690476
52 39 0.0163690476
614 39 0.0163690476
255 39 0.0163690476
132 39 0.0163690476
7550 39 0.0163690476
75 39 0.0163690476
2105 39 0.0163690476
217 39 0.0163690476
240 39 0.0163690476
1276 39 0.0163690476
408 39 0.0163690476
1125 39 0.0163690476
2630 39 0.0163690476
1001 39 0.0163690476
1957 39 0.0163690476
45 39 0.0163690476
39 108 0.0515463918
39 680 0.1408450704
39 326 0.1032258065
39 48 0.0212164074
39 7603 0.0195258020
39 785 0.1166666667
39 201 0.0703517588
39 77 0.0239410681
39 90 0.0214521452
39 274 0.0764705882
39 784 0.1857142857
39 76 0.0338541667
39 130 0.0240963855
39 1145 0.2142857143
39 51 0.0147420147
39 1470 0.5000000000
39 79 0.0159574468
39 217 0.0366972477
39 240 0.0975609756
39 7580 0.1043478261
39 515 0.1578947368
39 2070 1.0000000000
39 924 0.3157894737
39 2016 1.0000000000
39 163 0.0308988764
39 70 0.0183946488
39 2873 1.0000000000
39 52 0.0161054173
39 255 0.0295698925
39 1280 0.3142857143
39 7550 0.0395683453
39 2111 0.5000000000
39 75 0.0179153094
39 2105 0.5000000000
39 231 0.0597826087
39 1276 0.2000000000
39 408 0.0478260870
39 1125 0.4230769231
39 314 0.0533980583
39 137 0.0328358209
39 2630 1.0000000000
39 1001 0.1428571429
39 7604 0.0000000000
39 7533 0.5000000000
271 40 0.0191489362
632 40 0.0159574468
177 40 0.0148936170
47 40 0.0148936170
129 40 0.0148936170
256 40 0.0138297872
77 40 0.0138297872
54 40 0.0127659574
1179 40 0.0127659574
123 40 0.0127659574
92 40 0.0127659574
198 40 0.0127659574
1243 40 0.0127659574
98 40 0.0127659574
792 40 0.0127659574
1401 40 0.0127659574
121 40 0.0127659574
2103 40 0.0117021277
744 40 0.0117021277
2891 40 0.0117021277
128 40 0.0117021277
1794 40 0.0117021277
3033 40 0.0117021277
95 40 0.0117021277
2305 40 0.0117021277
1029 40 0.0117021277
103 40 0.0117021277
7410 40 0.0117021277
97 40 0.0117021277
65 40 0.0117021277
316 40 0.0117021277
2140 40 0.0117021277
255 40 0.0117021277
51 40 0.0117021277
1478 40 0.0117021277
2126 40 0.0117021277
735 40 0.0117021277
7603 40 0.0117021277
870 40 0.0117021277
90 40 0.0117021277
1132 40 0.0117021277
1279 40 0.0117021277
452 40 0.0117021277
1718 40 0.0117021277
1717 40 0.0117021277
1628 40 0.0117021277
2531 40 0.0117021277
384 40 0.0117021277
770 40 0.0117021277
717 40 0.0117021277
237 40 0.0117021277
1077 40 0.0117021277
234 40 0.0117021277
851 40 0.0117021277
148 40 0.0117021277
1600 40 0.0117021277
1919 40 0.0117021277
1226 40 0.0117021277
379 40 0.0117021277
45 40 0.0117021277
989 40 0.0117021277
917 40 0.0117021277
44 40 0.0117021277
40 77 0.0276243094
40 271 0.1750000000
40 384 0.0718232044
40 92 0.0212389381
40 47 0.0214285714
40 198 0.0545454545
40 256 0.0361445783
40 98 0.0290556901
40 632 0.0975609756
40 792 0.0857142857
40 129 0.0526315789
40 1224 0.2666666667
40 1214 0.3428571429
40 121 0.0314960630
40 2103 0.5000000000
40 744 0.1549295775
40 2891 1.0000000000
40 128 0.0282776350
40 1794 0.2075471698
40 1179 0.1666666667
40 2314 0.5000000000
40 3033 1.0000000000
40 123 0.0281329923
40 95 0.0101476015
40 177 0.0054374691
40 2305 0.5000000000
40 1029 0.1641791045
40 103 0.0219560878
40 268 0.0607734807
40 7410 0.2037037037
40 97 0.0227743271
40 2919 1.0000000000
40 65 0.0173775671
40 316 0.0873015873
40 2140 0.5000000000
40 255 0.0295698925
40 51 0.0135135135
40 1243 0.3142857143
40 1478 0.3235294118
40 2126 0.5000000000
40 735 0.1089108911
40 870 0.1392405063
40 90 0.0181518152
40 1132 0.1964285714
40 1279 0.2444444444
40 452 0.0654761905
40 1718 0.4782608696
40 1717 0.4782608696
40 2531 1.0000000000
40 606 0.2075471698
40 770 0.2200000000
40 717 0.1549295775
40 237 0.0452674897
40 1077 0.2391304348
40 234 0.0718954248
40 851 0.1235955056
40 148 0.0314285714
40 1600 0.4782608696
40 1919 0.5000000000
40 1226 0.2444444444
40 45 0.0142671855
40 917 0.1896551724
40 379 0.0643274854
40 989 0.4074074074
40 44 0.0180032733
40 1401 0.1486486486
7562 41 0.0235571260
266 41 0.0200235571
394 41 0.0200235571
177 41 0.0176678445
319 41 0.0164899882
142 41 0.0153121319
693 41 0.0153121319
187 41 0.0141342756
95 41 0.0141342756
66 41 0.0141342756
395 41 0.0141342756
491 41 0.0141342756
278 41 0.0141342756
876 41 0.0141342756
203 41 0.0141342756
686 41 0.0141342756
5342 41 0.0141342756
5415 41 0.0141342756
7553 41 0.0141342756
509 41 0.0141342756
51 41 0.0141342756
106 41 0.0141342756
306 41 0.0141342756
2972 41 0.0141342756
5389 41 0.0141342756
205 41 0.0141342756
452 41 0.0141342756
190 41 0.0141342756
411 41 0.0141342756
90 41 0.0141342756
1298 41 0.0141342756
126 41 0.0129564193
941 41 0.0129564193
2257 41 0.0129564193
75 41 0.0129564193
356 41 0.0129564193
2244 41 0.0129564193
350 41 0.0129564193
137 41 0.0129564193
355 41 0.0129564193
89 41 0.0129564193
360 41 0.0129564193
136 41 0.0129564193
67 41 0.0129564193
1041 41 0.0129564193
154 41 0.0129564193
2979 41 0.0129564193
490 41 0.0129564193
371 41 0.0129564193
97 41 0.0129564193
42 41 0.0129564193
161 41 0.0129564193
122 41 0.0129564193
946 41 0.0129564193
391 41 0.0129564193
593 41 0.0129564193
1162 41 0.0129564193
47 41 0.0129564193
550 41 0.0129564193
7565 41 0.0000000000
601 42 0.0182403433
932 42 0.0160944206
693 42 0.0139484979
7526 42 0.0139484979
66 42 0.0139484979
7603 42 0.0139484979
87 42 0.0128755365
412 42 0.0128755365
1359 42 0.0128755365
78 42 0.0128755365
48 42 0.0128755365
863 42 0.0128755365
777 42 0.0128755365
992 42 0.0128755365
63 42 0.0128755365
175 42 0.0128755365
1269 42 0.0118025751
58 42 0.0118025751
173 42 0.0118025751
95 42 0.0118025751
2155 42 0.0118025751
822 42 0.0118025751
309 42 0.0118025751
81 42 0.0118025751
174 42 0.0118025751
1065 42 0.0118025751
203 42 0.0118025751
177 42 0.0118025751
85 42 0.0118025751
640 42 0.0118025751
1337 42 0.0118025751
153 42 0.0118025751
136 42 0.0118025751
62 42 0.0118025751
2241 42 0.0118025751
43 42 0.0118025751
1149 42 0.0118025751
83 42 0.0118025751
51 42 0.0118025751
315 42 0.0118025751
256 42 0.0118025751
1290 42 0.0118025751
90 42 0.0118025751
145 42 0.0118025751
181 42 0.0118025751
155 42 0.0118025751
187 42 0.0118025751
79 42 0.0118025751
101 42 0.0118025751
2579 42 0.0118025751
76 42 0.0118025751
508 42 0.0118025751
159 42 0.0118025751
912 42 0.0118025751
84 42 0.0118025751
715 42 0.0118025751
1618 42 0.0118025751
840 42 0.0118025751
609 42 0.0118025751
45 42 0.0118025751
109 42 0.0118025751
42 270 0.1333333333
42 932 1.0000000000
42 601 0.2656250000
42 66 0.0331384016
42 924 0.3947368421
42 7603 0.0195258020
42 87 0.0194489465
42 412 0.0631578947
42 153 0.0343839542
42 78 0.0189873418
42 145 0.0134680135
42 79 0.0159574468
42 101 0.0362537764
42 63 0.0253164557
42 777 0.0800000000
42 175 0.0383386581
42 1269 0.2000000000
42 58 0.0123318386
42 173 0.0302197802
42 2155 0.5000000000
42 822 0.1222222222
42 309 0.0428015564
42 81 0.0233050847
42 174 0.0339506173
42 1065 0.1428571429
42 203 0.0367892977
42 1359 0.3142857143
42 7403 0.3142857143
42 177 0.0054374691
42 85 0.0132850242
42 640 0.1506849315
42 1337 0.2000000000
42 136 0.0284974093
42 62 0.0213178295
42 2241 0.5000000000
42 43 0.0121816168
42 1149 0.1666666667
42 693 0.1195652174
42 83 0.0200000000
42 51 0.0135135135
42 315 0.0533980583
42 256 0.0331325301
42 7526 1.0000000000
42 1290 0.2444444444
42 48 0.0155586987
42 90 0.0181518152
42 181 0.0419847328
42 155 0.0262529833
42 187 0.0575916230
42 863 0.0691823899
42 76 0.0286458333
42 508 0.1145833333
42 84 0.0193661972
42 715 0.0909090909
42 992 0.1929824561
42 1618 0.3333333333
42 840 0.1392405063
42 609 0.0973451327
42 109 0.0230125523
42 7438 0.0000000000
42 7582 0.0000000000
177 43 0.0188261351
142 43 0.0177187154
487 43 0.0166112957
330 43 0.0155038760
135 43 0.0143964563
189 43 0.0143964563
454 43 0.0143964563
319 43 0.0143964563
173 43 0.0132890365
154 43 0.0132890365
95 43 0.0132890365
49 43 0.0132890365
491 43 0.0132890365
751 43 0.0132890365
172 43 0.0132890365
161 43 0.0132890365
694 43 0.0132890365
122 43 0.0132890365
743 43 0.0132890365
246 43 0.0121816168
82 43 0.0121816168
375 43 0.0121816168
58 43 0.0121816168
125 43 0.0121816168
174 43 0.0121816168
118 43 0.0121816168
1568 43 0.0121816168
88 43 0.0121816168
244 43 0.0121816168
165 43 0.0121816168
748 43 0.0121816168
7513 43 0.0121816168
1795 43 0.0121816168
960 43 0.0121816168
1331 43 0.0121816168
1791 43 0.0121816168
67 43 0.0121816168
85 43 0.0121816168
1337 43 0.0121816168
1517 43 0.0121816168
190 43 0.0121816168
203 43 0.0121816168
1779 43 0.0121816168
1783 43 0.0121816168
106 43 0.0121816168
156 43 0.0121816168
587 43 0.0121816168
1734 43 0.0121816168
90 43 0.0121816168
63 43 0.0121816168
306 43 0.0121816168
2443 43 0.0121816168
1778 43 0.0121816168
503 43 0.0121816168
392 43 0.0121816168
393 43 0.0121816168
623 43 0.0121816168
2936 43 0.0121816168
1328 43 0.0121816168
592 43 0.0121816168
137 43 0.0121816168
370 43 0.0000000000
43 142 0.0312500000
43 1899 1.0000000000
43 95 0.0119926199
43 49 0.0183875530
43 246 0.0909090909
43 330 0.0666666667
43 487 0.0599078341
43 189 0.0646766169
43 454 0.0878378378
43 319 0.0698924731
43 145 0.0134680135
43 118 0.0283687943
43 491 0.0318302387
43 751 0.1481481481
43 172 0.0348837209
43 161 0.0302267003
43 694 0.1304347826
43 122 0.0314960630
43 63 0.0253164557
43 135 0.0357142857
43 190 0.0385852090
43 743 0.1690140845
43 171 0.0491071429
43 82 0.0210727969
43 375 0.0454545455
43 134 0.0464135021
43 125 0.0157142857
43 154 0.0224948875
43 174 0.0339506173
43 1568 0.2500000000
43 2078 0.5000000000
43 88 0.0241228070
43 138 0.0401459854
43 1310 0.3142857143
43 960 0.1250000000
43 1795 0.3333333333
43 1331 0.2000000000
43 67 0.0156472262
43 85 0.0132850242
43 1337 0.2000000000
43 117 0.0182119205
43 1517 0.1718750000
43 203 0.0367892977
43 1162 0.1279069767
43 1779 0.3333333333
43 1783 0.3333333333
43 106 0.0200364299
43 156 0.0250569476
43 587 0.0763888889
43 1734 0.3333333333
43 1778 0.3333333333
43 503 0.1037735849
43 392 0.0909090909
43 393 0.0575916230
43 2936 1.0000000000
43 1328 0.1294117647
43 592 0.0964912281
43 137 0.0328358209
43 113 0.0193133047
43 5392 0.4500000000
43 177 0.0044488384
43 7588 0.0588235294
43 7378 0.3888888889
43 370 0.0406976744
43 7555 1.0000000000
43 173 0.0000000000
43 7602 0.0000000000
43 7601 0.0000000000
43 7598 0.0000000000
43 7599 0.0000000000
43 7604 0.0000000000
43 7600 0.0000000000
43 7584 0.0000000000
43 7583 0.0000000000
43 7501 0.0000000000
43 7426 0.0000000000
43 7484 0.0000000000
43 7506 0.0000000000
43 7417 0.0000000000
43 7505 0.0000000000
43 7513 0.0000000000
43 7483 0.0000000000
43 7535 0.0000000000
608 44 0.0327332242
45 44 0.0327332242
613 44 0.0278232406
101 44 0.0245499182
715 44 0.0245499182
129 44 0.0245499182
446 44 0.0229132570
445 44 0.0229132570
593 44 0.0212765957
1729 44 0.0212765957
77 44 0.0212765957
100 44 0.0212765957
501 44 0.0212765957
249 44 0.0196399345
49 44 0.0196399345
803 44 0.0196399345
476 44 0.0196399345
1429 44 0.0196399345
1090 44 0.0196399345
323 44 0.0196399345
1076 44 0.0196399345
711 44 0.0196399345
1131 44 0.0180032733
163 44 0.0180032733
58 44 0.0180032733
1009 44 0.0180032733
82 44 0.0180032733
156 44 0.0180032733
632 44 0.0180032733
1921 44 0.0180032733
662 44 0.0180032733
442 44 0.0180032733
1078 44 0.0180032733
152 44 0.0180032733
106 44 0.0180032733
131 44 0.0180032733
379 44 0.0180032733
148 44 0.0180032733
1087 44 0.0180032733
44 74 0.0617283951
44 101 0.0453172205
